"VS0059","V4526AA_1","VS0115","V3041","VS0123","VS0131","V3072","V2025A","V3071","VS0005","V3045","V3014CAT","VS0137","VS0141","V2026","V2041","VS0055","V3035","VS0011.1","V2040A","VS0026","VS0026.1","VS0031","VS0126","VS0146","VS0007","V3012","VS0070","VS0024.1","V2045","VS0147","o_bullied"
1.13806384662166,9,2,999,2,9,9,2,9,1.13806384662166,999,1,99,2,13.8619361533783,2,2.27612769324332,999,1,1,4,4,2,1,1,0.861936153378338,4,2,4,2,1,"1"
1.86339964205399,2,2,1,2,9,2.95620250562206,2,1.86339964205399,1,999,1.13660035794601,17.8404336469248,3.27320071589202,6.22940322151408,2,2.86339964205399,999,2,1,4,4,2,1,1.13660035794601,1,4,2,3.72679928410798,2,1.13660035794601,"1"
2,9,2,999,2,9,9,2,9,1.88680641539395,999,1,12.092971291393,2,13.5472256615758,1.88680641539395,3.11319358460605,999,1,1.88680641539395,4,4,2,1.11319358460605,2.7736128307879,0.113193584606051,4,2,4,2,1,"1"
1,9,2,999,2,9,2,2,2,1,999,1,99,2.60841235937551,12.783175281249,2,3.39158764062449,999,1.60841235937551,1,1.39158764062449,1.39158764062449,1,1,2,1,5.34952584374696,2,1.39158764062449,1,2,"1"
2,9,2,999,2,9,9,2,9,1,999,1,99,4.15724186226726,26.9728806465864,1.80712635628879,2.80712635628879,999,2.38574728742242,5.84275813773274,1.80712635628879,1.80712635628879,1,1,1.19287364371121,1,3,2,1.80712635628879,2,1.38574728742242,"1"
1.55567917018197,9,2,999,2,9,9,2,9,2.11135834036395,999,1,99,1,98,1.44432082981803,3.55567917018197,999,1,1,1.55567917018197,1.55567917018197,2,1.88864165963605,1.44432082981803,1,4,2,1.55567917018197,2,1.44432082981803,"1"
1.72300642542541,9,2,999,2,9,9,2,9,2,999,1,99,3,13.4460128508508,2,4,999,2,1,2,2,1,1.72300642542541,1.27699357457459,0,3.72300642542541,2,2,1,1.72300642542541,"1"
2,9,2,999,2,9,9,2,9,1,999,1,99,3.37615568051115,7.31654488178901,2,2.18807784025557,999,2,1,2,2,1,1.81192215974443,2,1,4,2,2,2,2,"1"
2.51238015037961,9,2,999,2,9,2,2,2,1,999,1,99,2.02476030075923,8.38857864658348,2,2.48761984962039,999,1.51238015037961,2,3.51238015037961,3.51238015037961,1.48761984962039,1,2,1,4,2,3.51238015037961,2,2,"1"
2,6.23929674178362,2,999,2,5.84491056203842,2,2,2,1.3943861797452,999,1,99,2,8.6056138202548,1.6056138202548,2.78877235949039,999,1,1,2,2,2,1,1,1,3.6056138202548,2,2,2,1,"1"
1,9,2,999,2,9,2,2,2,3,999,1,99,3,11,2,2.2156930193305,999,2,1,2,2,1,1.2156930193305,1.7843069806695,0.215693019330502,9,1.2156930193305,2,1,2,"1"
2,9,2,999,2,9,8.45882627856918,2,8.45882627856918,1.92268946836703,999,1,99,2.07731053163297,14,2,3.07731053163297,999,1.07731053163297,1,2,2,1,1,2.84537893673405,0.0773105316329747,3,2,2.92268946836703,1,2,"1"
1.75957110896707,9,2,999,2,9,2,2,2,2,999,1,99,3,11.7212866730988,2,2.24042889103293,999,2,1,1.7212866730988,1.7212866730988,2,1.75957110896707,2,1,3.75957110896707,2,1.7212866730988,2,2,"1"
2,7.43696730351076,2,999,2,9,9,2,9,1.77670961478725,999,1,99,3.5534192295745,13.5534192295745,2,3.22329038521275,776.156195557676,1.77670961478725,1,4,4,2,1,1.77670961478725,1,3,2,4,2,1.77670961478725,"1"
2,9,2,999,2,9,9,2,9,2.83282940881327,999,1,99,1,13.1641470440663,2,3.16717059118673,999,1,1,2.33434118237346,2.33434118237346,1,1,2,0.832829408813268,4,2,4,1,2,"1"
2,9,2,999,2,9,9,2,9,1,999,1,99,9,13.5583313028328,2,2.95583313028328,999,4,1,4,4,1.95583313028328,1.95583313028328,1.04416686971672,1,3.95583313028328,2,4,2,1,"1"
1.20730387791991,9,2,999,2,9,2.6584310233593,2,1.79269612208009,2.58539224416018,999,1,99,3,14,2,3.79269612208009,999,2,1,3.20730387791991,3.20730387791991,2,1,1.20730387791991,0.207303877919912,3,2,3.20730387791991,2,2,"1"
2,9,2,999,2,9,9,2,9,1,999,1,99,2.78392741084099,9.95981852710247,2,3.39196370542049,999,1.39196370542049,1,2,2,2,1,1,1,5.95981852710247,2,2,2,1.60803629457951,"1"
2,9,2,999,2,9,9,1,9,1,999,1,99,2.48851613420993,13,2,3,999,1.48851613420993,1,3.02296773158014,3.02296773158014,1.48851613420993,1,1.48851613420993,1,3,2,3.02296773158014,2,1,"1"
1.87188732321374,9,2,999,1.12811267678626,9,9,2,9,2,999,1,99,3,11.8718873232137,2,1.25622535357252,999,2,1,1.87188732321374,1.87188732321374,2,1,2,1,4,2,2.25622535357252,2,2,"1"
1.12355901580304,9,2,999,2,9,9,2,9,2.75288196839392,999,1,13.1087835486978,2.75288196839392,14,2,2.12355901580304,999,1.87644098419696,1,3.75288196839392,3.75288196839392,2,1,2.12355901580304,0.123559015803039,4,2,4,1,2,"1"
1.29207227309234,9,2,999,2,9,9,2,9,1,999,1,99,9,11.4158554538153,2,2.70792772690766,999,4,1,2,2,2,1,1.29207227309234,1,9,2,2,2,2,"1"
2.66770062432624,9,1.33229937567376,999,1.33229937567376,9,9,2,9,1,999,1,99,1,1,2,2.66770062432624,999,1,1,2,2,2,2.33540124865249,2.66770062432624,1,5.66149687836878,2,2,2,2,"1"
1,9,2,999,2,9,8.66254616342485,2,1.04820769093931,1,999,1,99,3,93.3238539788872,2,2.95179230906069,999,2,1,4,4,1,1.04820769093931,1,1,4.28924614563584,2,4,1,1,"1"
2,9,2,999,2,9,9,2,9,1.71332710748538,999,1,99,1.71332710748538,11.1466915700585,1.71332710748538,3.71332710748538,999,1,1,2.57334578502923,2.57334578502923,1,1,1.28667289251462,1,4,2,2.57334578502923,1,2,"1"
2,9,2,999,2,9,2.88193160109222,2,1.87400977127254,1.87400977127254,999,1,99,2,12.4960390850902,2,2.12599022872746,999,1,1.87400977127254,3.12599022872746,3.12599022872746,2,2.12599022872746,1.87400977127254,1,4,2,3.12599022872746,2,1.87400977127254,"1"
1.7609281456098,7.08742516487837,2,999,2,9,9,2,9,1,999,1,99,4.28278443682939,13.7609281456098,2,3.7609281456098,999,1.7609281456098,1,1.7609281456098,1.7609281456098,1,1,1.2390718543902,1,3,1.7609281456098,3.28278443682939,2,1.2390718543902,"1"
1.56365189910866,5.94556329376064,2,999,2,9,9,2,9,1,999,1,99,3.43634810089134,48.9622847775463,2,1.56365189910866,999,2,1,2.87269620178267,2.87269620178267,2,1,1.56365189910866,1,3.43634810089134,1.56365189910866,2.87269620178267,2,2.43634810089134,"1"
2.15673669427633,9,2,999,2,9,7.90284314006567,2,7.90284314006567,2.15673669427633,999,1,99,3.09715685993433,6.940420165658,2,3.84326330572367,999,1.31347338855267,1.15673669427633,2,2,2,1,2,0,9,2,2,2,2,"1"
2,9,2,999,2,9,9,2,9,2.75978982076049,999,1,99,1.12010508961976,9.48042035847902,2,3.87989491038024,999,1,1.87989491038024,2,2,1.87989491038024,1,2,1,3,2,2,2,2.24021017923951,"1"
2,9,2,999,2,9,2,2,2,1.40342034399509,999,1.59657965600491,99,3,13.1931593120098,1.40342034399509,3,999,2,1,2,2,1,1,2,1,4,2,2,1,2,"1"
1,9,2,999,2,9,5.7346238961909,2,1.46648230054416,2.53351769945584,999,1,99,3,13.4664823005442,2,3,999,2,1,4,4,2,1,2,1,3,2,4,2,2,"1"
2,9,2,999,2,9,9,2,9,1.4025957416743,999,1,99,2,13.5974042583257,2,3.4025957416743,999,1,1,4,4,1.5974042583257,1.5974042583257,1.5974042583257,0.597404258325696,3,2,4,1,2,"1"
2,9,2,999,2,9,9,2,9,1,999,1,99,2,16.7392031901982,1,2.95600937423296,999,1,1,4,4,2,1,2,1,4,2,2.08798125153407,2,2.04399062576704,"1"
2,9,2,999,2,9,9,2,9,2.20629812474363,999,1,99,1,46.5805462426506,2,3,999,1,1.40209937491454,2.80419874982908,2.80419874982908,2,1.59790062508546,1.59790062508546,0.597900625085458,3,2,2.80419874982908,2,2,"1"
1,9,2,999,2,1.40497640520334,1.40497640520334,2,1.94937794934958,1,999,1,8.80909481178969,4.05062205065042,14,2,2.05062205065042,999,2,1.94937794934958,4,4,2,1,1.05062205065042,1,4,1.05062205065042,4,1,1.05062205065042,"1"
2,9,2,999,2,9,9,2,9,1,999,1,99,2.73897943552583,14,1.13051028223708,3,999,1.86948971776292,1,2,2,2,1,1.26102056447417,1,4,2,2.26102056447417,1,2,"1"
2,9,2,999,2,9,9,2,9,1.75453330739401,999,1,99,4.50906661478803,11.2817331517581,2,2.75453330739401,999,2,1,1.24546669260599,1.24546669260599,1,1.24546669260599,2.75453330739401,0.245466692605987,4,2,1.24546669260599,2,2,"1"
1.97521225805394,9,2,999,2,9,9,2,9,2,999,1,99,3,14,2,3.02478774194606,999,2,1,2.04957548389211,2.04957548389211,1,1,1.97521225805394,0,3.02478774194606,2,2,1,2,"1"
1,6.60273725166917,2,999,2,9,6.90239509521052,2,6.90239509521052,1,699.941472145729,1,99,1,10.5993156870827,2,3,999,1,1.29965784354135,2.59931568708271,2.59931568708271,2,1,2.40068431291729,1,3,1,4,2,1.70034215645865,"1"
2,4.13413564860821,2,305.266768187284,2,9,9,2,9,1,999,1,99,3.69512347877026,14,2,3.69512347877026,999,2,1,2,2,1,1,1,1,3,2,2,2,1.30487652122974,"1"
1.93837610073388,9,2,999,2,9,9,2,9,1.93837610073388,999,1,99,1.93837610073388,17.2996553368866,1.93837610073388,2.93837610073388,999,1,1,2.12324779853225,2.12324779853225,1.93837610073388,1,2,1,4.2464955970645,1.93837610073388,2.12324779853225,2,2,"1"
2,9,2,999,2,9,9,2,9,1,999,1,99,1.84489348204806,62.5144737539813,1.42244674102403,3.57755325897597,422.601847541984,1.42244674102403,1.84489348204806,2,2,2,1,1.42244674102403,1,5.31021303590387,2,2,2,2,"1"
2.43811570340768,5.06680992385373,2,999,2,9,9,2,9,2,999,1,99,2.56188429659232,11.314347110223,2,3,438.23947200086,1.56188429659232,1,1.43811570340768,1.43811570340768,1.43811570340768,1,1,0,3,2,1.43811570340768,2,1,"1"
2,9,2,999,2,9,9,2,9,2,999,1,99,1.98638085322455,14,2,3.50680957338773,999,1.49319042661227,1,2,2,1,1,1,0,3.49319042661227,2,3.01361914677545,2,1.50680957338773,"1"
2,9,2,999,2,9,9,2,9,1.77654021070339,999,1,99,1.22345978929661,7.22345978929661,2,3,999,1,1.77654021070339,2,2,2,1,1.77654021070339,1,4,2,2,2,2,"1"
1,9,2,999,2,9,2,2,2,2.13642560644075,999,1,99,3,9.2728512128815,2,2.43178719677962,999,2,1,2,2,1.43178719677962,1,2,0.431787196779624,6.84106401610188,1.43178719677962,2,1,2,"1"
2.98547629546374,9,2,999,2,9,2,2,2,1,999,1,99,3,14,2,3.00726185226813,999,2,1,4,4,2,1.99273814773187,1.99273814773187,1,4,2,3.97821444319561,2,1.99273814773187,"1"
2,2.34652163879946,2,999,2,9,9,2,9,2,999,1,99,1.04950309125707,13.9504969087429,1.95049690874293,4,999,1,1,4,4,2,1.04950309125707,1,0,3,2,4,1.04950309125707,1,"1"
2,9,2,999,2,9,9,2,9,1,999,1,99,3.81065677083097,12.810656770831,2,3.18934322916903,999,2,1,2,2,2,1,2,1,3,2,2,1,2,"1"
1,9,2,999,2,9,8.57461922895163,2,8.57461922895163,1.06076868157834,999,1,99,2.93923131842166,98,2,4,999,1.93923131842166,1,4,4,1,2.87846263684332,1,1,4,2,4,1,1,"1"
2.44795337622054,9,2,999,2,9,9,2,9,1.44795337622054,999,1,99,3.44795337622054,11.7602331188973,2,3,999,2,2.55204662377946,1.55204662377946,1.55204662377946,2,1,1.55204662377946,1,3,2,2.89590675244108,2,1.55204662377946,"1"
1,2,2,999,2,6.10269014583901,9,2,9,1.41390140773728,999,1,99,3,14,2,2,999,2,1,2,2,1.58609859226272,2.41390140773728,1.41390140773728,1,3.41390140773728,2,2.82780281547457,1,1.41390140773728,"1"
1.59875534754246,9,2,999,2,9,9,2,9,1,999,1,70.8584986655042,4.09564371639863,11.9043562836014,1.70062232622877,2.59875534754246,999,1.59875534754246,1,4,4,2,1,1.29937767377123,1,4,2,4,2,1.29937767377123,"1"
1,9,2,999,2,9,2,2,2,1,999,1,99,2.32204800029285,14,2,3,999,1.32204800029285,1,4,4,1,1.32204800029285,1,1,5.61024000146426,2,4,2,1.67795199970715,"1"
1.93370818533003,8.53595729731023,2,999,2,9,9,2,9,1.06629181466997,932.840768959373,1,99,3.8011245559901,9.66854092665017,1.93370818533003,2.93370818533003,999,1.93370818533003,1.93370818533003,4,4,2,1,2.06629181466997,1,3,2,4,2,2,"1"
2,9,2,999,2,9,9,2,9,2,999,1,99,3.27591876359656,12.5518375271931,2,3,999,1.63795938179828,2.08612185460515,1.63795938179828,1.63795938179828,1,1.36204061820172,1,0,5.81020309100859,2,2.72408123640344,1,2,"1"
1,9,1.34498256235383,999,2,9,4.41487793647684,2,4.41487793647684,1,999,1,99,2,4.72491281176917,1.65501743764617,3,999,1,2.37993024941534,2.34498256235383,2.34498256235383,2,1.34498256235383,1.34498256235383,1,4,1,3.65501743764617,2,1.34498256235383,"1"
2.15302166785114,2,2,999,2,9,9,2,9,1,999,1,99,2,7.4590650035534,1.84697833214886,4,999,1,1,2.30604333570227,2.30604333570227,2,1.15302166785114,1,1,3,2,2.30604333570227,2,1,"1"
1.78839681157842,9,2,999,2,9,9,2,1,2.57679362315685,999,1,99,3.42320637684315,14,1.21160318842158,3,999,2,1,4,4,1.21160318842158,1,2,1,4,2,4,1,1.21160318842158,"1"
1,2,2,999,2,9,9,2,9,1.61706451768987,999,1,99,7.08532258844934,12.4682580707595,2,2.61706451768987,1,3.23412903537974,1,2,2,1.38293548231013,1.61706451768987,1,0.382935482310131,7.08532258844934,2,4,1,2,"1"
1,2.05721135414205,1.00817305059172,9.15670449053869,2,9,9,2,9,2,999,1,99,2.00817305059172,13.0081730505917,2,4,999,1.00817305059172,1,3.98365389881656,3.98365389881656,1,2.99182694940828,1.00817305059172,0,4,2,3.98365389881656,2,1,"1"
2,9,2,999,2,9,9,2,9,1,999,1,99,2,13.2445755098015,1.75542449019849,2.24457550980151,999,1,1,3.26627347059548,3.26627347059548,1.24457550980151,1,1,1,3,2,1.75542449019849,1,1,"1"
1.39646356878802,9,2,999,2,9,9,2,9,2,999,1,99,2,9.01768215605989,1.39646356878802,2.39646356878802,999,1,2.18939070636407,2,2,2,1,2.60353643121198,1,4,2,2,1.60353643121198,2,"1"
2.0899917720817,9,1.0899917720817,999,1,9,9,2,9,1.9100082279183,999,1,99,2,13.9100082279183,2,2,999,1,1,1.0899917720817,1.0899917720817,2,2.9100082279183,3,0.089991772081703,3.9100082279183,2,3.82001645583659,1,2.0899917720817,"1"
2,9,2,999,2,9,9,2,9,1.07129023433663,999,1,99,9,91.9403300813865,2,2.07129023433663,999,4,1,1.92870976566337,1.92870976566337,1,1.92870976566337,2,0.92870976566337,3,2,1.92870976566337,1,1.92870976566337,"1"
2,9,2,999,2,9,9,2,9,1,999,1,99,2,13.3492838733364,2,4,999,1,1.34928387333639,1.65071612666361,1.65071612666361,1,1,1.65071612666361,1,5.09570324001834,2,1.65071612666361,1,1.65071612666361,"1"
1,8.53988775308244,2,999,2,9,2,2,2,1,999,1,99,4.80280903703533,13.7370787160471,1.93426967901178,3,999,1.93426967901178,1,3.80280903703533,3.80280903703533,2,1.06573032098822,1.06573032098822,1,4.26292128395289,2,4,1.93426967901178,1.06573032098822,"1"
1,9,2,999,2,9,2,2,2,1,999,1.32990062376484,2.31960249505937,2,14,2,2.32990062376484,999,1,1.98970187129453,4,4,2,1,2,1,3,2,4,1,1.67009937623516,"1"
3.38076451839879,9,2,999,2,9,9,2,9,2,999,1,68.9670791423414,7.14229355519637,14,2,3,999,3.38076451839879,1,4,4,2,1,2,0,3,2,3.6903822591994,1,2,"1"
2.83546077692881,9,2,999,2,9,9,2,9,1,999,1,99,2,14,1.16453922307119,3.16453922307119,999,1,1,4,4,2,1.83546077692881,1,1,4,2,4,1,1,"1"
1.02944308239967,9,2,999,2,9,9,2,9,1.97055691760033,999,1,99,1.02944308239967,13.9411138352007,2,2.02944308239967,999,1,1.02944308239967,1.02944308239967,1.02944308239967,1,1,1,0.0294430823996663,4,2,4,1,1,"1"
2,9,1.64794106106274,999,1.64794106106274,9,9,2,9,1,999,1,99,2.70411787787452,43.57295087073,2,3,999,1.35205893893726,3.46441257256083,3.29588212212548,3.29588212212548,1,1.35205893893726,1.64794106106274,1,4,2,3.29588212212548,2,2.35205893893726,"1"
2,9,2,999,2,9,9,2,9,1.44566099182703,999,1,99,2,10.445660991827,1.44566099182703,2.66301702451892,999,1,1,3.10867801634595,3.10867801634595,2,1.55433900817297,1.44566099182703,1,4,2,3.10867801634595,2,1.44566099182703,"1"
1.99425238510594,9,2,999,2,9,9,2,9,2.99425238510594,999,1,99,1.00574761489406,13.9655143106356,1.99425238510594,3,999,1,1.99425238510594,2.00574761489406,2.00574761489406,2,1,1.99425238510594,0,4,2,2.00574761489406,1,2,"1"
2,9,2,999,2,9,9,2,9,1,999,1,99,4.09024660452269,13.9097533954773,2,3.09024660452269,999,2,1,3.90975339547731,3.90975339547731,2,1.90975339547731,1.90975339547731,1,3,2,4,2,1.90975339547731,"1"
1.97275442699902,9,2,999,2,9,9,1,9,1,999,1,99,2.97275442699902,13,2,3,999,1.97275442699902,1,2,2,2,1.02724557300098,2,1,3,1.97275442699902,2,2,1,"1"
2.49276623199694,9,2,999,2,9,9,2,9,2.50723376800306,999,1,99,1.49276623199694,55.3923634877428,1.49276623199694,3.50723376800306,999,1,1,4,4,1,1,1.49276623199694,0,4,2,4,2,1.49276623199694,"1"
1.11040706303902,9,2,999,2,9,9,2,9,1.11040706303902,999,1,99,4,13.110407063039,2,3,999,2,1,4,4,2,1,2,1,3,2,4,1.11040706303902,2,"1"
1,9,2,999,2,9,2,2,2,1,999,1,99,3.33448139578104,14,2,3.83275930210948,999,2,1,4,4,2,1,1,1,4,2,1.50172209367156,2,1,"1"
1.4587433366105,9,2,999,2,9,9,2,9,1,999,1,99,2,13.5412566633895,2,3.4587433366105,999,1,1,2,2,2,1,2,1,5.70628331694752,1.4587433366105,2,1,2,"1"
1.88046683138236,9,2,999,2,9,9,2,9,2.88046683138236,999,1,99,1,13.2828009882942,1.88046683138236,3,999,1,1,1.88046683138236,1.88046683138236,1.11953316861764,1,1.88046683138236,1,3.88046683138236,2,4,1,1.88046683138236,"1"
2,9,1.42364926123992,999,2,9,9,2,9,1,999,1,99,2.84729852247983,13,2,4,999,1.42364926123992,1,2.84729852247983,2.84729852247983,2,1,1,1,4,2,2.84729852247983,2,1.42364926123992,"1"
1,9,2,999,2,9,9,2,9,1.9942240989767,999,1,99,2,98,1.49711204948835,3.50288795051165,999,1,1,4,4,1.49711204948835,1.9942240989767,2,0.502887950511649,6.0173277030699,1.49711204948835,4,1.49711204948835,2,"1"
2.6780706718564,9,2,999,2,9,9,2,9,1,999,1,99,2.35614134371281,98,2,3.3219293281436,999,1.6780706718564,1,3.3219293281436,3.3219293281436,1,1.6780706718564,1,1,3.3219293281436,2,3.3219293281436,2,1,"1"
1,6.08129054447636,2,999,2,9,9,2,9,1.41695849364623,999,1,42.4449738836847,2,11.4982490381226,2,3,999,1,1,4,4,2,1,2,1,4,2,4,2,2.58304150635377,"1"
2,9,2,999,2,4.55322133773006,9,2,9,1.63525409460999,999,1,36.7450987282209,3,12.72949181078,2,4,999,2,1,2.72949181078002,2.72949181078002,1,1,1,1,4,2,2.72949181078002,2,1,"1"
1,9,2,999,2,9,9,2,9,2.50229014782235,999,1,99,1.49770985217765,10.4931295565329,1.50229014782235,2.49770985217765,999,1,1.50229014782235,2,2,2,1.9954197043553,2,0,5.9908394087106,1.49770985217765,3.0045802956447,2,2,"1"
1,9,2,999,2,9,9,2,9,1,999,1,99,2,12,2,3.96424885699525,999,1,1,2,2,2,1,1.03575114300475,1,4,1.96424885699525,2,2,2,"1"
1.47902453877032,2,2,999,2,9,9,2,4.83219631016254,1,999,1,99,1.52097546122968,12,1.47902453877032,2,520.933510307223,1,1,4,4,1.52097546122968,1.95804907754064,1,1,3,2,4,2,1,"1"
1.56344145559706,9,2,999,2,9,9,2,9,1,999,1,99,3.69032436679117,9.63441455597058,2,4,999,1.56344145559706,1.43655854440294,2,2,1,1,1,1,3,2,3.12688291119412,2,1,"1"
2,9,2,999,2,9,7.92294222931378,2,1.15386539581232,3,999,1,99,3,26.9246932482347,1.15386539581232,3.15386539581232,999,2,1,3.69226920837536,3.69226920837536,1,1,2,0.846134604187682,4,2,3.69226920837536,1,1,"1"
1.7876668353565,9,2,999,2,9,7.51366784749553,2,1.2123331646435,1.2123331646435,999,1,99,3,14,2,3,999,2,1,4,4,2,1,2,1,3,2,4,2,2,"1"
2.83944841031916,9,2,999,2,9,9,2,9,1,999,1,99,4.80275794840418,13.1605515896808,2,2.32110317936167,999,2.32110317936167,1,2.32110317936167,2.32110317936167,2,1.83944841031916,1.83944841031916,1,3,2,4,1,1.83944841031916,"1"
1,9,2,999,2,9,7.02349795680493,1.71764256525785,7.02349795680493,1,999,1,71.6113288300112,2,33.4121691267937,1.28235743474215,3,999,1,4.15292769577354,3.28235743474215,3.28235743474215,2,2.28235743474215,2,1,4,1,3.28235743474215,2,2,"1"
1.55400288151577,9,2,999,2,9,9,2,9,1.55400288151577,999,1,55.2922823885456,2,3.77001440757886,2,2.55400288151577,999,1,2.66200864454731,1.55400288151577,1.55400288151577,2,1,2,1,4,2,1.55400288151577,1,2,"1"
2,9,2,999,2,9,9,2,9,2,999,1,99,2.3153674560599,12.3153674560599,2,3,999,1.15768372802995,1.84231627197005,1.84231627197005,1.84231627197005,2,1,1,0,3,2,1.84231627197005,2,2,"1"
2,9,2,999,2,9,9,2,9,1.69623120548204,999,1,99,1.65188439725898,43.2417106302455,1.65188439725898,3.34811560274102,999,1,1,2,2,1.34811560274102,1,1,1,4,2,2,2,1,"1"
1.90347512345761,9,2,999,2,9,9,2,8.22780098766088,2,97.3318267893046,1,99,1.19304975308478,13.8069502469152,2,4,999,1.09652487654239,1,2,2,2,1,1.09652487654239,1,4,2,2,1,2,"1"
2.30417756130919,9,2,999,2,6.56462146458216,6.56462146458216,2,6.56462146458216,1.34791121934541,999,1,4.26044390327297,2,9.30417756130919,2,2.65208878065459,999,1,12.4334204904735,4,4,1.65208878065459,1,1.65208878065459,1,3,1,4,1,1.65208878065459,"1"
2.77623423980549,9,2,999,2,9,9,2,9,1,999,1,99,2,13.3287027194165,2,3,999,1,1,2.44753152038902,2.44753152038902,2,1.22376576019451,2,1,4,2,4,1,2,"1"
2,9,2,999,2,9,2,2,2,1,999,1,99,4.77866161521524,14,2,2.77866161521524,999,2,1,4,4,2,1,2,1,3,2,4,1,1.77866161521524,"1"
1,9,2,999,2,9,2,2,2,2,999,1,99,3,14,1.44653518870473,3,999,2,1,4,4,2,1,2,1,3,2,4,1,1.55346481129527,"1"
2.21496523777023,9,2,999,2,9,9,2,9,2,999,1,99,1.42993047554046,32.0570799726993,2,3.78503476222977,999,1.21496523777023,1,3.57006952445954,3.57006952445954,2,1,2,0.78503476222977,3.21496523777023,2,3.57006952445954,2,2.21496523777023,"1"
2.03015411831439,9,2,999,2,9,9,2,9,1,999,1,99,4,14,2,3,999,2,1,4,4,1.96984588168561,1.96984588168561,1.96984588168561,1,3.03015411831439,2,4,2,1.96984588168561,"1"
2.32389239640906,9,2,999,2,9,2,2,2,1,999,1,67.2585451519117,2,37.8264232804067,1.67610760359094,2.64778479281813,999,1,2.94335437845439,1.67610760359094,1.67610760359094,2,1.32389239640906,1.32389239640906,1,4,2,2.32389239640906,2,1.32389239640906,"1"
1,9,2,999,2,9,9,2,9,1.23258079076186,999,1,99,2,32.0019480055198,2,3,999,1,1,1,1,2,1,1.23258079076186,1,3,2,4,2,1.23258079076186,"1"
2.65524451737292,9,2,999,2,9,9,2,9,1.65524451737292,999,1,99,2,42.3042160233017,1.65524451737292,2.31048903474584,999,1,1,2,2,2,1,1,0.344755482627079,3,2,2,1.65524451737292,1.34475548262708,"1"
1.93135687708855,9,2,999,2,9,2,2,2,1.46567843854427,999,1,99,2.06864312291145,13.4656784385443,2,3,999,1.53432156145573,2.60296468436718,2.39703531563282,2.39703531563282,2,1.53432156145573,1,1,3,1.46567843854427,2.39703531563282,1,1,"1"
1.5383910285309,9,2,999,2,9,5.23126280028373,2,1.5383910285309,1,999,1,99,2,9.76965382881463,1.5383910285309,3.5383910285309,999,1,1.5383910285309,4,4,2,1.5383910285309,1.5383910285309,1,3,2,4,2,2,"1"
1.0956892974209,9,2,999,2,9,9,2,9,1.0956892974209,999,1,99,9,89.5793418269604,2,3,999,4,1,2,2,2,1,2,0.904310702579096,9.42586421547458,1.0956892974209,2,2,2,"1"
3,9,2,999,2,9,9,2,9,1.52363762585446,999,1,99,2.52363762585446,57.9855605717748,2,2.52363762585446,999,1.52363762585446,3.09455050341785,1.52363762585446,1.52363762585446,1,1.95272474829108,1.52363762585446,1,4,2,2,2,1.52363762585446,"1"
1.20449593523517,9,2,999,2,9,9,2,9,1.40899187047035,999,1,99,9,10.4089918704703,2,2.20449593523517,999,3,1.20449593523517,2,2,2,1,2,0.795504064764827,5.02247967617586,1.20449593523517,2,2,2,"1"
2,9,2,999,1.64259962574579,9,9,2,9,1,999,1,99,4.28519925149158,13,1.64259962574579,2.64259962574579,999,2,1,2,2,1,1,2,1,4,2,2,2,2,"1"
1.53814287763089,9,2,999,2,9,9,2,9,1.53814287763089,999,1,99,3,12.9237142447382,2,3.46185712236911,999,2,1,2,2,1,1.46185712236911,2,1,3,2,2.92371424473822,2,2,"1"
1.94050047639757,9,2,999,2,9,1.52974976180121,2,2,1.47025023819879,999,1,99,4.05949952360243,14,2,3,999,2,1,3.05949952360243,3.05949952360243,1.52974976180121,1,1,1,6.82150142919272,2,4,2,1,"1"
1.47287186747417,5.31010307231918,2,472.92612373922,2,4.78297493979335,9,2,9,1.47287186747417,999,1,99,2.47287186747417,4.31010307231918,2,1.47287186747417,999,1.47287186747417,2,1,1,2,1,2,1,9,1.47287186747417,1,2,2,"1"
2,9,2,999,2,9,9,2,9,1,999,1,99,3,14,2,3.90320320194587,999,2,1.19359359610826,2,2,1.09679679805413,1,2,1,3,2,2,2,1.09679679805413,"1"
